CustomerID,Age,Gender,ContractType,SignupDate
CUST_5068,63.0,Female,Monthly,2018-04-21
CUST_5069,20.0,Female,Prepaid,2021-10-18
CUST_5070,43.0,Female,Prepaid,2021-08-30
CUST_5071,55.0,Male,Monthly,2020-04-21
CUST_5072,43.0,Male,Monthly,2023-03-20
CUST_5073,44.0,Male,Prepaid,2023-05-18
CUST_5074,63.0,Female,Yearly,2023-06-05
CUST_5075,25.0,Female,Prepaid,2018-04-25
CUST_5076,43.0,Female,Prepaid,2021-11-04
CUST_5077,63.0,Female,Monthly,2021-02-14
CUST_5078,59.0,Female,Yearly,2018-04-06
CUST_5079,43.0,Female,Monthly,2022-01-20
CUST_5080,43.0,Female,Prepaid,2019-04-03
CUST_5081,23.0,Male,Monthly,2020-08-02
CUST_5082,60.0,Male,Prepaid,2020-02-21
CUST_5083,43.0,Female,Monthly,2018-04-26
CUST_5084,56.0,Female,Prepaid,2023-06-23
CUST_5085,66.0,Female,Yearly,2021-06-15
CUST_5086,43.0,Male,Prepaid,2023-01-25
CUST_5087,43.0,Male,Yearly,2020-05-25
CUST_5088,43.0,Female,Prepaid,2020-06-11
CUST_5089,26.0,Male,Yearly,2023-01-25
CUST_5090,35.0,Male,Prepaid,2021-05-16
CUST_5091,38.0,Male,Prepaid,2019-01-13
CUST_5092,19.0,Female,Prepaid,2019-12-27
CUST_5093,60.0,Male,Yearly,2019-06-28
CUST_5094,55.0,Male,Prepaid,2019-01-07
CUST_5095,43.0,Female,Prepaid,2021-09-06
CUST_5096,43.0,Female,Prepaid,2021-12-07
CUST_5097,43.0,Male,Yearly,2022-02-22
CUST_5098,60.0,Female,Prepaid,2018-08-23
CUST_5099,43.0,Male,Prepaid,2019-12-10
CUST_5100,43.0,Male,Yearly,2020-09-15
CUST_5101,45.0,Female,Yearly,2020-07-11
CUST_5102,35.0,Female,Prepaid,2021-03-11
CUST_5103,51.0,Male,Yearly,2020-06-27
CUST_5104,43.0,Female,Prepaid,2019-06-26
CUST_5105,28.0,Female,Prepaid,2020-03-13
CUST_5106,30.0,Male,Yearly,2023-05-18
CUST_5107,43.0,Male,Monthly,2023-02-01
CUST_5108,39.0,Male,Prepaid,2020-12-01
CUST_5109,24.0,Male,Prepaid,2019-03-20
CUST_5110,60.0,Male,Prepaid,2019-09-30
CUST_5111,43.0,Male,Monthly,2019-03-06
CUST_5112,21.0,Female,Yearly,2020-02-04
CUST_5113,45.0,Female,Prepaid,2022-12-21
CUST_5114,43.0,Male,Yearly,2022-06-07
CUST_5115,43.0,Female,Prepaid,2022-12-17
CUST_5116,43.0,Female,Monthly,2022-06-12
CUST_5117,43.0,Male,Prepaid,2023-03-02
CUST_5118,55.0,Female,Monthly,2019-09-05
CUST_5119,43.0,Female,Prepaid,2023-05-25
CUST_5120,43.0,Male,Yearly,2020-03-25
CUST_5121,43.0,Female,Prepaid,2019-06-25
CUST_5122,43.0,Female,Prepaid,2023-02-06
CUST_5123,43.0,Male,Yearly,2022-02-26
CUST_5124,65.0,Female,Monthly,2019-04-11
CUST_5125,43.0,Female,Prepaid,2022-07-12
CUST_5126,22.0,Female,Monthly,2020-01-21
CUST_5127,66.0,Male,Yearly,2022-09-10
CUST_5128,27.0,Male,Monthly,2020-04-15
CUST_5129,45.0,Female,Prepaid,2021-03-30
CUST_5130,43.0,Female,Prepaid,2020-03-24
CUST_5131,43.0,Male,Yearly,2021-01-11
CUST_5132,43.0,Male,Prepaid,2018-11-01
CUST_5133,20.0,Female,Monthly,2022-08-24
CUST_5134,62.0,Male,Monthly,2018-07-16
CUST_5135,43.0,Female,Prepaid,2021-06-15
CUST_5136,37.0,Female,Prepaid,2021-02-27
CUST_5137,36.0,Male,Yearly,2020-03-05
CUST_5138,52.0,Male,Prepaid,2020-03-24
CUST_5139,21.0,Female,Monthly,2022-06-13
CUST_5140,22.0,Female,Yearly,2018-05-01
CUST_5141,43.0,Male,Prepaid,2021-05-17
CUST_5142,43.0,Female,Prepaid,2021-02-26
CUST_5143,29.0,Male,Yearly,2019-08-11
CUST_5144,44.0,Male,Monthly,2018-07-30
CUST_5145,43.0,Male,Prepaid,2019-06-12
CUST_5146,40.0,Male,Prepaid,2022-09-12
CUST_5147,42.0,Male,Monthly,2018-02-04
CUST_5148,38.0,Female,Monthly,2018-01-22
CUST_5149,69.0,Male,Monthly,2022-09-04
CUST_5150,41.0,Male,Yearly,2018-04-19
CUST_5151,43.0,Male,Monthly,2018-05-24
CUST_5152,43.0,Male,Yearly,2021-02-17
CUST_5153,43.0,Male,Monthly,2021-10-07
CUST_5154,49.0,Male,Prepaid,2018-07-30
CUST_5155,49.0,Male,Monthly,2023-02-11
CUST_5156,43.0,Female,Monthly,2020-11-06
CUST_5157,43.0,Female,Prepaid,2019-02-02
CUST_5158,43.0,Female,Prepaid,2022-01-04
CUST_5159,59.0,Female,Monthly,2019-01-31
CUST_5160,66.0,Male,Monthly,2022-08-01
CUST_5161,59.0,Female,Yearly,2021-04-14
CUST_5162,43.0,Male,Yearly,2018-01-07
CUST_5163,33.0,Female,Prepaid,2020-02-02
CUST_5164,50.0,Female,Monthly,2019-11-01
CUST_5165,66.0,Male,Prepaid,2020-11-30
CUST_5166,43.0,Male,Prepaid,2018-05-02
CUST_5167,26.0,Female,Prepaid,2020-07-25
CUST_5168,23.0,Female,Monthly,2023-06-03
CUST_5169,68.0,Female,Prepaid,2018-01-15
CUST_5170,43.0,Female,Prepaid,2022-09-04
CUST_5171,52.0,Male,Prepaid,2020-11-22
CUST_5172,43.0,Female,Prepaid,2018-08-23
CUST_5173,39.0,Female,Yearly,2022-05-08
CUST_5174,58.0,Female,Yearly,2018-01-19
CUST_5175,43.0,Female,Monthly,2019-02-10
CUST_5176,59.0,Female,Monthly,2018-06-26
CUST_5177,43.0,Male,Monthly,2021-10-06
CUST_5178,34.0,Male,Monthly,2021-08-08
CUST_5179,29.0,Male,Monthly,2019-02-18
CUST_5180,43.0,Male,Prepaid,2018-04-10
CUST_5181,33.0,Male,Prepaid,2022-05-06
CUST_5182,43.0,Female,Prepaid,2019-05-27
CUST_5183,47.0,Male,Prepaid,2022-11-14
CUST_5184,39.0,Male,Prepaid,2020-02-10
CUST_5185,26.0,Female,Monthly,2018-03-04
CUST_5186,46.0,Male,Monthly,2021-02-09
CUST_5187,43.0,Male,Prepaid,2020-01-27
CUST_5188,54.0,Male,Prepaid,2022-04-29
CUST_5189,40.0,Male,Monthly,2020-12-26
CUST_5190,43.0,Female,Prepaid,2021-09-21
CUST_5191,49.0,Female,Prepaid,2018-09-06
CUST_5192,63.0,Male,Yearly,2022-12-25
CUST_5193,69.0,Female,Monthly,2022-11-13
CUST_5194,64.0,Male,Yearly,2022-10-05
CUST_5195,65.0,Female,Yearly,2019-08-21
CUST_5196,40.0,Female,Yearly,2023-02-17
CUST_5197,62.0,Female,Prepaid,2023-03-21
CUST_5198,43.0,Female,Prepaid,2021-09-03
CUST_5199,43.0,Female,Prepaid,2023-04-07
CUST_5200,38.0,Female,Prepaid,2019-04-09
CUST_5201,19.0,Female,Monthly,2023-01-14
CUST_5202,43.0,Female,Monthly,2021-11-01
CUST_5203,23.0,Female,Yearly,2020-11-04
CUST_5204,61.0,Female,Yearly,2021-11-11
CUST_5205,43.0,Female,Monthly,2020-02-22
CUST_5206,47.0,Male,Monthly,2021-09-17
CUST_5207,39.0,Female,Prepaid,2019-10-08
CUST_5208,50.0,Male,Monthly,2021-08-09
CUST_5209,43.0,Female,Yearly,2020-05-19
CUST_5210,34.0,Male,Prepaid,2019-08-18
CUST_5211,60.0,Male,Monthly,2018-03-19
CUST_5212,49.0,Male,Yearly,2022-06-18
CUST_5213,43.0,Female,Prepaid,2022-02-22
CUST_5214,68.0,Female,Yearly,2018-07-13
CUST_5215,31.0,Female,Prepaid,2021-07-09
CUST_5216,27.0,Female,Yearly,2018-11-08
CUST_5217,64.0,Male,Prepaid,2019-01-13
CUST_5218,68.0,Female,Prepaid,2023-05-20
CUST_5219,53.0,Female,Prepaid,2019-10-13
CUST_5220,51.0,Female,Monthly,2018-07-06
CUST_5221,43.0,Female,Yearly,2020-03-16
CUST_5222,59.0,Female,Monthly,2018-06-04
CUST_5223,45.0,Female,Yearly,2018-03-06
CUST_5224,43.0,Female,Yearly,2021-02-09
CUST_5225,43.0,Female,Prepaid,2019-07-31
CUST_5226,56.0,Male,Monthly,2023-06-10
CUST_5227,43.0,Male,Prepaid,2018-06-25
CUST_5228,36.0,Female,Monthly,2021-05-19
CUST_5229,32.0,Female,Prepaid,2019-09-26
CUST_5230,45.0,Female,Prepaid,2021-04-28
CUST_5231,43.0,Female,Monthly,2021-09-01
CUST_5232,25.0,Male,Prepaid,2022-02-24
CUST_5233,43.0,Male,Monthly,2021-06-19
CUST_5234,26.0,Female,Yearly,2018-03-04
CUST_5235,43.0,Male,Prepaid,2022-08-02
CUST_5236,43.0,Male,Monthly,2018-04-03
CUST_5237,50.0,Female,Monthly,2021-11-18
CUST_5238,36.0,Female,Prepaid,2021-10-05
CUST_5239,43.0,Female,Monthly,2021-01-29
CUST_5240,43.0,Male,Prepaid,2021-07-13
CUST_5241,57.0,Male,Prepaid,2021-01-23
CUST_5242,43.0,Female,Prepaid,2018-04-16
CUST_5243,59.0,Female,Monthly,2020-05-22
CUST_5244,18.0,Male,Monthly,2021-05-20
CUST_5245,46.0,Male,Prepaid,2019-11-09
CUST_5246,67.0,Female,Prepaid,2019-11-27
CUST_5247,51.0,Male,Yearly,2022-05-19
CUST_5248,43.0,Female,Yearly,2023-06-16
CUST_5249,30.0,Female,Monthly,2021-11-14
CUST_5250,43.0,Male,Prepaid,2022-12-09
CUST_5251,43.0,Male,Prepaid,2018-11-01
CUST_5252,46.0,Male,Yearly,2018-04-22
CUST_5253,65.0,Female,Prepaid,2021-05-09
CUST_5254,64.0,Female,Prepaid,2021-08-15
CUST_5255,43.0,Female,Monthly,2020-02-18
CUST_5256,65.0,Female,Monthly,2018-04-04
CUST_5257,43.0,Female,Monthly,2023-02-02
CUST_5258,46.0,Female,Prepaid,2019-08-26
CUST_5259,56.0,Male,Monthly,2020-09-30
CUST_5260,43.0,Female,Monthly,2018-04-04
CUST_5261,43.0,Female,Monthly,2022-08-31
CUST_5262,34.0,Female,Prepaid,2018-08-10
CUST_5263,24.0,Female,Monthly,2022-02-08
CUST_5264,30.0,Male,Monthly,2019-09-03
CUST_5265,22.0,Female,Monthly,2020-03-03
CUST_5266,43.0,Male,Monthly,2018-01-22
CUST_5267,43.0,Male,Prepaid,2022-06-03
CUST_5268,20.0,Female,Prepaid,2021-11-10
CUST_5269,24.0,Female,Prepaid,2020-12-16
CUST_5270,66.0,Male,Prepaid,2020-05-07
CUST_5271,56.0,Male,Monthly,2021-01-05
CUST_5272,18.0,Female,Monthly,2018-01-06
CUST_5273,43.0,Male,Prepaid,2020-05-10
CUST_5274,34.0,Female,Yearly,2021-02-07
CUST_5275,60.0,Female,Prepaid,2022-08-21
CUST_5276,42.0,Male,Prepaid,2020-01-01
CUST_5277,20.0,Female,Prepaid,2021-04-17
CUST_5278,32.0,Female,Monthly,2021-12-29
CUST_5279,43.0,Female,Monthly,2022-01-25
CUST_5280,43.0,Male,Yearly,2022-04-18
CUST_5281,43.0,Male,Prepaid,2020-02-09
CUST_5282,43.0,Male,Prepaid,2019-10-23
CUST_5283,33.0,Female,Monthly,2018-04-15
CUST_5284,42.0,Male,Monthly,2022-03-07
CUST_5285,43.0,Male,Yearly,2018-07-22
CUST_5286,43.0,Male,Prepaid,2021-08-12
CUST_5287,18.0,Female,Monthly,2022-08-11
CUST_5288,43.0,Female,Prepaid,2020-10-19
CUST_5289,39.0,Male,Monthly,2021-04-19
CUST_5290,33.0,Male,Prepaid,2020-07-15
CUST_5291,58.0,Male,Monthly,2020-04-27
CUST_5292,68.0,Female,Monthly,2019-09-17
CUST_5293,43.0,Male,Prepaid,2022-02-25
CUST_5294,68.0,Female,Prepaid,2019-10-30
CUST_5295,58.0,Female,Prepaid,2019-06-13
CUST_5296,43.0,Female,Prepaid,2022-06-26
CUST_5297,31.0,Male,Prepaid,2021-02-07
CUST_5298,46.0,Male,Prepaid,2022-03-04
CUST_5299,36.0,Female,Monthly,2019-08-06
CUST_5300,36.0,Female,Prepaid,2023-02-13
CUST_5301,19.0,Female,Prepaid,2021-07-23
CUST_5302,58.0,Female,Yearly,2022-12-27
CUST_5303,43.0,Male,Prepaid,2018-05-13
CUST_5304,32.0,Male,Monthly,2021-06-02
CUST_5305,43.0,Female,Monthly,2019-02-13
CUST_5306,28.0,Female,Yearly,2021-01-10
CUST_5307,63.0,Female,Prepaid,2020-12-17
CUST_5308,47.0,Male,Monthly,2021-08-01
CUST_5309,43.0,Female,Prepaid,2018-08-05
CUST_5310,35.0,Male,Yearly,2022-07-07
CUST_5311,68.0,Female,Prepaid,2020-04-18
CUST_5312,43.0,Male,Monthly,2019-09-04
CUST_5313,19.0,Male,Prepaid,2018-02-02
CUST_5314,49.0,Female,Yearly,2020-12-19
CUST_5315,25.0,Male,Monthly,2018-12-15
CUST_5316,39.0,Male,Prepaid,2023-04-09
CUST_5317,43.0,Male,Prepaid,2019-08-31
CUST_5318,29.0,Male,Prepaid,2020-08-05
CUST_5319,64.0,Female,Prepaid,2022-01-05
CUST_5320,57.0,Female,Prepaid,2019-10-21
CUST_5321,53.0,Female,Yearly,2020-07-18
CUST_5322,43.0,Female,Monthly,2020-12-05
CUST_5323,45.0,Female,Yearly,2020-06-08
CUST_5324,43.0,Male,Monthly,2019-10-14
CUST_5325,66.0,Male,Monthly,2021-09-10
CUST_5326,43.0,Male,Monthly,2021-09-02
CUST_5327,35.0,Male,Prepaid,2018-07-06
CUST_5328,19.0,Female,Monthly,2018-03-26
CUST_5329,43.0,Female,Monthly,2020-01-27
CUST_5330,62.0,Male,Yearly,2019-11-05
CUST_5331,32.0,Female,Monthly,2021-07-25
CUST_5332,43.0,Male,Yearly,2019-12-15
CUST_5333,46.0,Male,Monthly,2018-02-18
CUST_5334,43.0,Female,Monthly,2021-07-29
CUST_5335,46.0,Female,Monthly,2023-03-03
CUST_5336,43.0,Female,Prepaid,2022-03-20
CUST_5337,36.0,Female,Prepaid,2021-12-08
CUST_5338,20.0,Female,Monthly,2022-02-05
CUST_5339,31.0,Female,Yearly,2022-07-23
CUST_5340,43.0,Female,Prepaid,2020-06-27
CUST_5341,21.0,Male,Yearly,2020-06-22
CUST_5342,69.0,Female,Prepaid,2022-02-16
CUST_5343,28.0,Male,Monthly,2021-11-17
CUST_5344,48.0,Male,Prepaid,2022-09-12
CUST_5345,43.0,Female,Prepaid,2020-12-06
CUST_5346,49.0,Male,Prepaid,2018-12-26
CUST_5347,44.0,Female,Prepaid,2023-05-19
CUST_5348,47.0,Male,Prepaid,2018-11-15
CUST_5349,43.0,Male,Prepaid,2019-06-15
CUST_5350,19.0,Male,Prepaid,2023-01-13
CUST_5351,66.0,Female,Prepaid,2019-07-16
CUST_5352,43.0,Male,Prepaid,2021-11-10
CUST_5353,43.0,Male,Monthly,2022-05-23
CUST_5354,48.0,Male,Yearly,2018-08-30
CUST_5355,51.0,Female,Prepaid,2021-04-30
CUST_5356,43.0,Male,Prepaid,2020-06-24
CUST_5357,43.0,Female,Monthly,2022-06-11
CUST_5358,43.0,Male,Prepaid,2023-02-19
CUST_5359,53.0,Male,Monthly,2019-03-26
CUST_5360,43.0,Male,Prepaid,2021-08-03
CUST_5361,26.0,Female,Prepaid,2023-03-11
CUST_5362,54.0,Male,Prepaid,2022-05-20
CUST_5363,65.0,Male,Prepaid,2019-11-26
CUST_5364,62.0,Male,Monthly,2019-12-07
CUST_5365,56.0,Male,Prepaid,2022-08-26
CUST_5366,49.0,Female,Yearly,2019-03-21
CUST_5367,69.0,Male,Prepaid,2020-06-22
CUST_5368,34.0,Male,Yearly,2019-05-13
CUST_5369,52.0,Male,Prepaid,2023-05-27
CUST_5370,54.0,Male,Prepaid,2019-11-21
CUST_5371,36.0,Female,Monthly,2020-07-16
CUST_5372,61.0,Male,Prepaid,2021-02-14
CUST_5373,43.0,Male,Yearly,2022-10-04
CUST_5374,43.0,Female,Monthly,2019-01-04
CUST_5375,45.0,Male,Monthly,2022-06-30
CUST_5376,43.0,Male,Prepaid,2023-06-02
CUST_5377,43.0,Male,Monthly,2020-09-07
CUST_5378,43.0,Female,Monthly,2020-02-04
CUST_5379,43.0,Male,Monthly,2021-05-23
CUST_5380,43.0,Female,Prepaid,2019-06-12
CUST_5381,33.0,Female,Yearly,2020-03-21
CUST_5382,40.0,Female,Yearly,2020-02-25
CUST_5383,48.0,Female,Yearly,2022-06-28
CUST_5384,20.0,Female,Monthly,2022-01-03
CUST_5385,38.0,Female,Monthly,2018-03-10
CUST_5386,43.0,Female,Prepaid,2019-07-14
CUST_5387,53.0,Male,Yearly,2021-06-23
CUST_5388,43.0,Male,Yearly,2020-02-29
CUST_5389,43.0,Female,Prepaid,2021-11-26
CUST_5390,39.0,Female,Prepaid,2021-03-22
CUST_5391,43.0,Female,Yearly,2020-05-09
CUST_5392,29.0,Female,Prepaid,2019-09-10
CUST_5393,43.0,Female,Prepaid,2022-03-31
CUST_5394,30.0,Female,Yearly,2019-02-28
CUST_5395,43.0,Male,Yearly,2023-04-12
CUST_5396,43.0,Male,Yearly,2021-11-15
CUST_5397,25.0,Female,Prepaid,2021-05-06
CUST_5398,43.0,Female,Prepaid,2018-12-31
CUST_5399,57.0,Female,Monthly,2019-03-20
CUST_5400,62.0,Male,Monthly,2018-04-26
CUST_5401,43.0,Female,Prepaid,2019-09-03
CUST_5402,43.0,Male,Yearly,2022-12-07
CUST_5403,43.0,Male,Yearly,2020-06-10
CUST_5404,29.0,Male,Prepaid,2020-11-19
CUST_5405,27.0,Female,Prepaid,2021-10-06
CUST_5406,61.0,Female,Prepaid,2023-01-28
CUST_5407,28.0,Male,Monthly,2020-10-07
CUST_5408,43.0,Male,Prepaid,2018-11-28
CUST_5409,33.0,Male,Monthly,2023-05-07
CUST_5410,34.0,Male,Monthly,2019-12-28
CUST_5411,43.0,Female,Yearly,2018-02-02
CUST_5412,19.0,Male,Prepaid,2021-07-14
CUST_5413,67.0,Female,Monthly,2018-01-05
CUST_5414,29.0,Male,Monthly,2019-06-27
CUST_5415,43.0,Female,Monthly,2019-05-20
CUST_5416,43.0,Male,Yearly,2022-03-03
CUST_5417,43.0,Female,Monthly,2019-04-28
CUST_5418,35.0,Female,Yearly,2022-09-11
CUST_5419,49.0,Female,Prepaid,2023-03-06
CUST_5420,43.0,Male,Monthly,2020-12-26
CUST_5421,43.0,Female,Monthly,2022-02-10
CUST_5422,64.0,Male,Yearly,2019-11-14
CUST_5423,20.0,Female,Prepaid,2018-10-11
CUST_5424,55.0,Female,Prepaid,2020-06-21
CUST_5425,43.0,Male,Monthly,2023-04-10
CUST_5426,47.0,Female,Prepaid,2019-07-18
CUST_5427,18.0,Female,Monthly,2021-04-02
CUST_5428,43.0,Male,Yearly,2021-11-06
CUST_5429,62.0,Female,Yearly,2020-07-26
CUST_5430,43.0,Female,Prepaid,2021-10-21
CUST_5431,45.0,Female,Prepaid,2021-12-01
CUST_5432,38.0,Female,Monthly,2022-04-05
CUST_5433,43.0,Male,Monthly,2023-01-15
CUST_5434,30.0,Female,Monthly,2021-08-07
CUST_5435,44.0,Female,Monthly,2020-09-01
CUST_5436,53.0,Female,Monthly,2021-10-01
CUST_5437,43.0,Female,Prepaid,2019-01-30
CUST_5438,39.0,Female,Monthly,2018-09-21
CUST_5439,27.0,Female,Prepaid,2019-10-13
CUST_5440,56.0,Female,Prepaid,2023-03-10
CUST_5441,43.0,Female,Monthly,2022-01-31
CUST_5442,43.0,Male,Monthly,2021-05-05
CUST_5443,43.0,Male,Monthly,2018-08-17
CUST_5444,49.0,Male,Prepaid,2021-05-06
CUST_5445,43.0,Male,Prepaid,2023-02-19
CUST_5446,43.0,Female,Prepaid,2022-04-15
CUST_5447,43.0,Female,Monthly,2022-02-09
CUST_5448,37.0,Male,Prepaid,2023-04-16
CUST_5449,54.0,Male,Monthly,2022-06-23
CUST_5450,43.0,Male,Monthly,2022-09-21
CUST_5451,43.0,Female,Monthly,2023-04-16
CUST_5452,43.0,Female,Yearly,2018-08-18
CUST_5453,43.0,Male,Yearly,2020-03-06
CUST_5454,25.0,Male,Yearly,2021-09-08
CUST_5455,43.0,Male,Monthly,2020-02-09
CUST_5456,54.0,Male,Prepaid,2022-05-07
CUST_5457,39.0,Male,Monthly,2021-06-17
CUST_5458,43.0,Female,Monthly,2020-12-20
CUST_5459,38.0,Male,Prepaid,2022-06-28
CUST_5460,43.0,Female,Monthly,2018-01-13
CUST_5461,52.0,Male,Monthly,2019-11-25
CUST_5462,43.0,Male,Prepaid,2020-07-05
CUST_5463,22.0,Female,Monthly,2021-07-10
CUST_5464,63.0,Male,Prepaid,2019-04-29
CUST_5465,43.0,Female,Prepaid,2023-04-09
CUST_5466,43.0,Female,Yearly,2020-02-25
CUST_5467,23.0,Male,Monthly,2019-09-09
CUST_5468,43.0,Male,Monthly,2021-02-10
CUST_5469,63.0,Female,Prepaid,2020-11-23
CUST_5470,57.0,Female,Monthly,2018-06-13
CUST_5471,46.0,Male,Prepaid,2022-06-28
CUST_5472,24.0,Female,Monthly,2021-11-13
CUST_5473,57.0,Male,Yearly,2018-12-28
CUST_5474,30.0,Female,Yearly,2021-10-24
CUST_5475,43.0,Male,Prepaid,2020-09-02
CUST_5476,35.0,Female,Monthly,2019-12-13
CUST_5477,19.0,Female,Yearly,2019-01-31
CUST_5478,43.0,Male,Prepaid,2023-03-31
CUST_5479,28.0,Female,Prepaid,2021-05-21
CUST_5480,43.0,Female,Yearly,2022-12-30
CUST_5481,43.0,Female,Monthly,2018-10-04
CUST_5482,43.0,Female,Monthly,2018-12-20
CUST_5483,44.0,Female,Prepaid,2018-12-08
CUST_5484,43.0,Female,Monthly,2022-09-18
CUST_5485,29.0,Female,Prepaid,2021-02-17
CUST_5486,43.0,Male,Monthly,2020-03-05
CUST_5487,43.0,Female,Monthly,2021-08-31
CUST_5488,43.0,Female,Monthly,2021-05-01
CUST_5489,43.0,Male,Monthly,2021-12-17
CUST_5490,43.0,Female,Monthly,2018-05-30
CUST_5491,20.0,Female,Monthly,2020-11-04
CUST_5492,62.0,Male,Prepaid,2020-05-08
CUST_5493,43.0,Female,Prepaid,2022-06-19
CUST_5494,43.0,Female,Prepaid,2023-05-04
CUST_5495,48.0,Male,Monthly,2021-06-08
CUST_5496,32.0,Male,Yearly,2020-10-23
CUST_5497,43.0,Female,Monthly,2022-02-09
CUST_5498,30.0,Female,Prepaid,2021-10-26
CUST_5499,66.0,Male,Prepaid,2022-03-23
CUST_5500,43.0,Female,Prepaid,2021-02-10
CUST_5501,43.0,Male,Prepaid,2021-07-01
CUST_5502,28.0,Male,Monthly,2018-02-26
CUST_5503,38.0,Male,Prepaid,2019-03-19
CUST_5504,68.0,Female,Prepaid,2018-04-16
CUST_5505,28.0,Male,Prepaid,2022-05-06
CUST_5506,43.0,Male,Monthly,2019-02-02
CUST_5507,65.0,Male,Monthly,2022-01-14
CUST_5508,43.0,Female,Yearly,2018-08-02
CUST_5509,39.0,Female,Prepaid,2023-06-12
CUST_5510,55.0,Female,Yearly,2022-03-22
CUST_5511,48.0,Male,Monthly,2022-04-22
CUST_5512,31.0,Female,Prepaid,2019-04-12
CUST_5513,41.0,Female,Prepaid,2021-12-08
CUST_5514,67.0,Male,Prepaid,2018-03-12
CUST_5515,66.0,Male,Monthly,2018-02-02
CUST_5516,49.0,Female,Prepaid,2019-12-21
CUST_5517,53.0,Female,Yearly,2019-09-12
CUST_5518,49.0,Male,Prepaid,2018-11-08
CUST_5519,32.0,Female,Monthly,2020-01-27
CUST_5520,60.0,Male,Prepaid,2022-03-03
CUST_5521,52.0,Male,Monthly,2020-11-02
CUST_5522,20.0,Female,Yearly,2020-10-27
CUST_5523,33.0,Female,Yearly,2019-07-29
CUST_5524,22.0,Female,Prepaid,2019-09-16
CUST_5525,43.0,Female,Prepaid,2019-08-28
CUST_5526,27.0,Male,Yearly,2021-12-21
CUST_5527,36.0,Female,Prepaid,2019-10-28
CUST_5528,42.0,Female,Monthly,2018-08-15
CUST_5529,43.0,Female,Yearly,2023-04-04
CUST_5530,46.0,Male,Monthly,2019-02-28
CUST_5531,43.0,Female,Prepaid,2019-09-11
CUST_5532,43.0,Female,Yearly,2018-06-05
CUST_5533,19.0,Male,Yearly,2021-02-15
CUST_5534,27.0,Male,Monthly,2022-02-28
CUST_5535,43.0,Male,Monthly,2021-09-16
CUST_5536,43.0,Male,Yearly,2022-02-16
CUST_5537,43.0,Male,Yearly,2021-09-25
CUST_5538,65.0,Female,Yearly,2023-02-28
CUST_5539,43.0,Male,Monthly,2021-02-24
CUST_5540,40.0,Male,Monthly,2020-06-10
CUST_5541,41.0,Male,Monthly,2023-01-03
CUST_5542,28.0,Male,Prepaid,2019-05-03
CUST_5543,63.0,Male,Monthly,2020-07-18
CUST_5544,51.0,Male,Monthly,2022-10-28
CUST_5545,45.0,Male,Yearly,2019-02-03
CUST_5546,43.0,Male,Yearly,2021-09-20
CUST_5547,22.0,Female,Prepaid,2021-03-07
CUST_5548,68.0,Female,Monthly,2021-07-18
CUST_5549,43.0,Female,Monthly,2022-06-30
CUST_5550,29.0,Male,Yearly,2020-07-01
CUST_5551,67.0,Male,Prepaid,2019-06-16
CUST_5552,21.0,Male,Monthly,2021-03-12
CUST_5553,66.0,Female,Monthly,2022-01-31
CUST_5554,43.0,Male,Yearly,2019-12-22
CUST_5555,43.0,Male,Monthly,2019-12-28
CUST_5556,55.0,Male,Monthly,2019-08-18
CUST_5557,42.0,Female,Yearly,2019-08-06
CUST_5558,43.0,Female,Monthly,2019-01-04
CUST_5559,28.0,Male,Prepaid,2021-05-08
CUST_5560,49.0,Female,Prepaid,2021-04-01
CUST_5561,28.0,Male,Yearly,2021-08-10
CUST_5562,43.0,Male,Prepaid,2022-10-20
CUST_5563,44.0,Female,Monthly,2021-12-16
CUST_5564,35.0,Female,Monthly,2018-01-15
CUST_5565,40.0,Female,Yearly,2021-07-14
CUST_5566,43.0,Female,Monthly,2020-07-24
CUST_5567,38.0,Male,Monthly,2021-12-03
CUST_5568,61.0,Male,Prepaid,2018-01-25
CUST_5569,22.0,Female,Monthly,2018-03-06
CUST_5570,40.0,Female,Prepaid,2019-08-26
CUST_5571,43.0,Male,Yearly,2023-05-15
CUST_5572,42.0,Male,Yearly,2020-01-26
CUST_5573,58.0,Male,Prepaid,2018-05-02
CUST_5574,27.0,Male,Prepaid,2020-08-30
CUST_5575,39.0,Female,Monthly,2023-02-01
CUST_5576,36.0,Female,Monthly,2022-04-29
CUST_5577,18.0,Female,Monthly,2020-10-16
CUST_5578,43.0,Male,Yearly,2022-03-05
CUST_5579,43.0,Male,Yearly,2022-12-19
CUST_5580,18.0,Female,Monthly,2021-11-02
CUST_5581,32.0,Female,Prepaid,2023-05-04
CUST_5582,57.0,Female,Monthly,2021-06-30
CUST_5583,43.0,Male,Yearly,2018-06-03
CUST_5584,43.0,Female,Monthly,2018-07-06
CUST_5585,39.0,Male,Monthly,2018-05-20
CUST_5586,67.0,Female,Prepaid,2023-03-28
CUST_5587,64.0,Female,Yearly,2020-07-24
CUST_5588,43.0,Female,Monthly,2018-11-21
CUST_5589,43.0,Male,Prepaid,2019-04-13
CUST_5590,63.0,Male,Prepaid,2022-11-02
CUST_5591,43.0,Male,Prepaid,2018-07-07
CUST_5592,67.0,Male,Yearly,2020-02-02
CUST_5593,37.0,Male,Monthly,2018-02-16
CUST_5594,67.0,Male,Monthly,2021-03-29
CUST_5595,65.0,Female,Prepaid,2022-03-11
